time,rev1.phi,rev1.w,rev2.phi,rev2.w,rev3.phi
1.1300000000000001,-0.0027506040091100675,1.4197663553607416,0.2032219597690916,3.0691896748557386,1.312226771808498e-06
1.1400000000000001,-0.007822193633979362,-2.4334068170934944,0.23311711744166672,2.7741507030265877,4.447571689435963e-07
1.1500000000000001,-0.051421689071661364,-6.285564009387232,0.24595770946354967,-1.3958026642273864,2.943430004698435e-06
1.16,-0.13347004594524933,-10.117772935987869,0.17599292155054927,-13.854657788347664,1.6868094964876852e-06
1.17,-0.2535817218497678,-13.89162200378937,-0.02374852897924388,-22.940977957811867,7.302811175251915e-08
1.18,-0.41090582949150023,-17.53994228507911,-0.1614313405196248,2.1691796348803773,-1.1592994418707866e-06
1.19,-0.6033908699867748,-20.898666653327744,0.033897963314275636,27.58434706069905,4.878316527054157e-07
1.2,-0.8274322806807007,-23.809632748795664,0.10375077978854896,-20.834667324830164,8.089824997599172e-07
1.21,-1.0773291428236835,-26.04589014635266,-0.1319996106242395,-3.038860338436815,-1.1419637861439636e-06
1.22,-1.3453199462411505,-27.396721872000203,0.09191598915713732,22.88821570634747,6.880101024228775e-07
1.23,-1.6218517641565304,-27.728338995021154,-0.025064371422900543,-32.27690261245377,-2.3498908388783976e-07
1.24,-1.8964408012026501,-27.008281150796417,-0.05260573403698406,29.58864890067622,-4.7005565140263956e-07
1.25,-2.1588122461717374,-25.314909753897396,0.1222955177075997,-12.664008679658378,1.0146994689811119e-06
1.26,-2.3999755308123505,-22.808270673367534,-0.125515054306381,-14.673433418070932,-1.0338889289394093e-06
1.27,-2.612948916515281,-19.701898652366797,-0.013653870116701498,27.55653066470361,-4.725929446752817e-09
1.28,-2.7928187194015464,-16.223547325187138,0.16772553399724197,1.7113877832651851,1.587300981606127e-06
1.29,-2.93662326759738,-12.511641804041112,0.04257340761974089,-21.144987722733145,1.9540340140050065e-07
1.3,-3.042763702725041,-8.708169641350981,-0.15777745634177848,-16.32128873158247,-1.7395782354467673e-06
1.31,-3.1106691621578464,-4.869123429824397,-0.27441141760457316,-7.847409798977319,-2.866657534443073e-06
1.32,-3.1401042001357693,-1.0169150418891786,-0.3362047149381609,-5.390121694956364,-3.604710716279564e-06
1.33,-3.1309932600916928,2.839553642465413,-0.3886880123309417,-4.735129818514539,-2.262473014661718e-06
1.34,-3.083312011330095,6.695042030861013,-0.4062634908549702,3.3151183907316226,-3.4394134574920885e-06
1.35,-2.9972020738563803,10.516972852246854,-0.2734179846742407,25.128068124324177,-1.855056918220049e-06
1.36,-2.873200914706457,14.273423946429274,0.07117025188781886,37.51665132066052,5.336706836195013e-07
1.37,-2.712075343693982,17.911870916149923,0.2633241233191345,-9.578086365214276,2.2602279074798845e-06
1.3800000000000001,-2.516141640286652,21.220607304959575,-0.09487561150491981,-43.55810977816466,-6.581163817617441e-07
1.3900000000000001,-2.2890930293955662,24.071513145402776,-0.14042540583466387,41.209826786331156,-1.2230680872128369e-06
1.4000000000000001,-2.036950423509063,26.235091830126137,0.2198083638180296,-5.749037743435337,1.994652503074157e-06
1.41,-1.7676522876646514,27.48204625605546,-0.18174231650557116,-29.1085171084766,-1.6188265401373769e-06
1.42,-1.4908651491484992,27.69444075245307,0.08495238682291006,50.36897354999346,7.883118264482999e-07
1.43,-1.2171026605440591,26.863621002970888,0.047016180009909266,-52.57974181857528,4.153163307093928e-07
1.44,-0.9565700864078872,25.08623434678453,-0.18520853392760867,28.969937797348095,-1.5906990062939283e-06
1.45,-0.718108820846249,22.513179366661024,0.22484578262551486,17.750789823780533,1.6951063104799165e-06
1.46,-0.5084077946697682,19.344353606857677,-0.00601587106344231,-45.911577557431684,2.824097627765221e-08
1.47,-0.3321884358266917,15.851560481173799,-0.28228838402085604,0.14188907564662334,-2.4030506320082463e-06
1.48,-0.19225317655641283,12.111792177507734,-0.06066846415624621,35.07582838722972,-1.501397917202561e-07
1.49,-0.09012689443564417,8.309097738025573,0.2685881191136273,26.972254322213512,2.2725583774018915e-06
1.5,-0.026178282082950446,4.475554936698619,0.46846400888817114,14.40321318747654,4.2826210376630754e-06
